photo_id,business_id,caption,label
ICdtfgHx2PrOGhgWOklpww,3aY8m5w6UnxXbRMhEUPUMg,"Zinburger, Wine and burger bar, Tucson, Az. Inside seating. They have outdoor seating too.",inside
WMbhNL9SQbgJr9KksxnJAw,JpAjXYIqFQJyibItoZ_hOg,Kitchen,inside
1IkgkZeg42jnHYiQg5KZUA,yIIibdtcOnGsjtvgNuBqKA,"It's really pretty inside, I love the aesthetic",inside
bmFKgnacmUg4OBji7jYM_w,DhZVpgeBKxoLd91MiwTxpg,Interior,inside
LQEJwhc8b3mfCG69KvqTrw,yb2vAoH3E-R11yWmnT570w,Outdoor seating accommodations,outside
HkdBSKhkIOh0sYLsDKomVw,7bJGh3PkW9tr3rXC6P2uwA,,drink
1xQHQhGPZPYN0ZngIxYw-A,M9xwmvCVut-gbmtOgUxtug,QDOBA's signature 3-cheese queso pairs perfectly fried in-house tortilla chips or on any entrée at no additional charge!,food
bVN7ocBqRSgkbcRUZVZ7fw,_393npnr0Dw1aGKy83x_0A,,food
dfC-UozVmD1ZKoQRAFEVYA,yySSmWlJau9hQkyolVIEQQ,Oreo ice cream with a brownie,food
EXuobjoEJEPmbd2PJDl_RQ,YN_NU_9yL2mgzUgs1m6uVA,BUFFALO CHICKEN FINGERS Served with homemade Bleu cheese,food
Dt3D4LBT_YxVcgSd8qH-hA,QM6fJdPJBXvDKgywMlDWBw,,food
FA3FSnkLA_MGnBC0Q0aBmA,YPTYOQO8Lg9BtHsRwYBY7g,,inside
SDlj-KgTllViSNv0a_zt8A,C1rcsEknUcuA-qTQagdTBw,,outside
88Nh-dnyjKaRorxa0jr02g,mDCXop4gvbK_43THH0MM4w,,inside
lOt0kxIjsFxze9LV9u4d9A,Tvkc8tyVUwodaR1MJAw-aw,,food
WsrbqWk2QAlnLts9FqdzSg,n_fUROdhfmLwd_mpBi55ew,Half of a half of sandwich,food
dP-ZozjkSlNsvT7llrL_3w,UQLWfOGTF-7T2EQlUT92Zg,Hominy Biscuit ($4),food
WMEgcB1AMhMHXXfxgQiskw,Ek9iI8uJ7U3IDzVWrwzzew,Chef Sam,inside
yGY27mx4zQb-9R-JhFi6NQ,w__UZfNB79VSXmFUWhAVyA,Moon Special,food
2qLqSFHrUNTzRNt6zcczlQ,38nwm38VsT5ABneQE-elxg,This place is literally in a neighborhood.  Outdoor seating to the left.,outside
wQd_PFe9iFkdmbnN5pUhDg,s5zBuxogteCe8-H9TC_FgA,The portion of the enormous selection of mini pies,food
peDFEL4dj5L9kL0RcxP2lg,fGYnHzFr1z2kv7bPRW6VMA,,food
9Sz99vVjVaWjo_xjp_16DQ,MuJBELBk9VXJjH0tryDh1w,Chipotle Coconut Shrimp,food
AC_NRks4Z978a3M3N7sRgA,dzNHPZmXHFc6_6BZQVYAeA,,inside
3t4kp2o0tXQrIk9s2xWZbg,Tojvtx2B5aSTnWcMdXQ7rw,,inside
8arqqDmSTw2T5wnM1Si2jg,hL76rhaLE86ZJvZBuMeb6Q,BYOB Sushi!,food
BLBM5JVy3e-qkMGgo6A4Vw,T6pMNyBC9ouFV2Msdvybgw,,inside
j80DNZ7TZZwUYgRmR2g5QQ,sSNE0WdjdqUKBvjq_zYedg,Fresh medu vada served at 10pm,food
yZ71_q2r_hdpToL78fP-sQ,radib3GHt_Up9-zhUjM1ew,,food
45Q33TNDmh_E8G_6dC5FbQ,CiTYWOKcXTZYztsT43wb5g,Sipp,drink
MLiUBZebrVbiDSLkm1JsRg,0CHIbqSkGWBr2KMkIUocEA,Dog friendly,inside
-AuJxPaxgRRPg6AZXzP52g,bjPUhanWoinHi2kywvVzBA,"Short Rib Ragu with Ricotta Gnocchi, Broccoli Rabe, Shaved Locatelli, Truffle ($23.50)",food
aEjP8ScEWs8U78iJaYiesA,sZhBIAwbTR3FxHMh04gLCQ,Fuddruckers menu.,inside
vMNx7zJ7X6sf5HMXcoKrlA,Djg4suxDMaSwmR_RkrxYBw,Beignets: half dirty and half regular,food
vEcSPz0wODjm4NUOkS6_ZQ,ZForVw2ZTiwDGfZ0XvZsXQ,,inside
_muXQma7pJ0XDlRc3MlodA,SKLMTASxfCDGovlQEaYSnw,,food
5re4kDRbcm_T0EwfVmEnag,k1-3XZUKemdtDPeej9KI7A,,inside
XSC-KvbdvqDUo0qpkWUAag,m2h9ANlF2_eRg9IfKwsivA,Bottoms up!,inside
acrKysjIX_puMqvjv9ydYw,Ar785lLkUqgeALhZ-JzmwQ,,food
2zTI8d-cRBvRlEpG0I_T9w,E-4t5Hoon6aVFTWDPz26fQ,Tacos  head,food
CzWKK-bqfk94u8MkuayMtw,2s8lEgWLY8QZwly4KBoBbQ,,outside
IcST8VGbbgpZq87CahsBFw,VbGGpt-Q5ZeMxSFPDbPeBg,,drink
lxQ5TipmcrTuv62VC1WuLA,Zu190KfU6xuNaOCDfthmYw,,inside
9HBUkyRPYMtpnLpUCNlV2Q,GKwL82D7-xy5HU6OuWyn2A,,inside
bw_XrHGAc8sjj25McHsWsg,I7SkoqN88fpKagzKA059Fw,Cobb Salad,food
_KFEOwtleO7q1Rh-hnUdzw,kFxHQcrCEycaWLEOkkoE1A,,inside
sl2L7959j4X6M1LJmbbzJQ,jE7PpEUmWgcBc0DeelPAOA,,outside
A3AdoN3d7JskZ939nGfYWQ,VPpcZFlj0ZgGyYuxHvs8hw,HG Coal Fired Pizza,food
Gst7IvsSejsSPca4FiufNw,d32ypk0TUSxzYxKnMMuFNg,,inside
uisTdvofEVqjEaOw-9mWXg,4FaYG9qKDpDyr68bKmaIEw,,food
dfjnckAgCKS5obC6CnIJVA,AJ1-2fZZWPgpq40CmZapTw,,outside
uxfPlzKYrqwfqOwoV-Jyqw,V4Dr3ragKHKeUab96miyMA,Tortilla chips with very spicy Chipotle and milder Salsa Verde,food
xBGoFQk77MGZupPprrCcQw,q2gRx1K1mbk6zHV4ZOCChQ,,drink
uIeI5sIlr6xJ_fWRDb2Npg,RLlOK2fL6xU1sfIPiP2QBw,this is the appetizer portion of bar-b-q shrimp,food
eLi_QLBweeiSqU_fMUglOw,uIFRFef7l43YxA8G3dU6Tg,,food
Kmhc2xwHmkU6eHY56M-TzA,tW0hvukcMx-ESDS7MlNgSg,,inside
Eds_hlVdjuoeHBgZvvIAsg,FWaU544E0DNj3mkjlKif_Q,"Starting from the Left is the Las Vegas Roll, then the tempura roll, then the rainbow roll, then an order of salmon and tuna nigiri.",food
XrqSG9i_SVpkDm6UzPhkMA,gKPWC7F219oEbu5NXPzH4g,The view,outside
EFCFCezlHZoAO6OsJROwkw,KgT-7ufhMfSgboGenmIGBA,,inside
pfRY9d65IGv2gbMco7vLuQ,oxjwqehuaSp19X0VGjXB0Q,,outside
CAzMyLf1arUT5m6BqManNg,jyW4dP7IxpqS-_BcP1-67w,Wings,food
zCusjI5R9tR2uTOhkfo1BQ,VkHexf3mBy-8hu2vsSVd4g,Phoenix Claws (chicken feet): only 2 and kinda bland,food
h1GLFkEohlSbsirB9rzmhA,lVAjWGOqyZOFHMEw5NLt9g,,food
Z1xdcAfIgUChb8OU3pAsxA,7EhTT4iEuA7JaaWA-eI3Qw,Inside,inside
vTpO6xz3P83p6JFfrX8H4Q,nwVZnjRDhUrFo1kGahLIZQ,,inside
Qhflofl0_7dw3hhVSyTDmQ,dinxDxiWFUkEpxpIzaGHMQ,Our first location outside,outside
ZrzF7os6tuLOe2L8fR7Qqg,gndi4-wzu66Mtp4E0zHt7g,Great patio dining area!,outside
MyzR0etgzo-4bz4lsSIzwA,_0QZGrg91aaiMhh7tQyYYg,,food
gTRZrWXNy4PMr06wjq5dkw,Ipkx4Sa7ybn8C6LtTqTztw,"Grilled maitake, kobe beef",food
26GYzv0ev5auN1F2MFlyRA,jNvVJBh447ya0UFvz2676g,They have amazing berry tea and 3 pack donuts,food
xTDr66V-qPngBe09js38Kw,OCzo8T-76iJ_QVB2UX5SEQ,Seared Gulf Shrimp Poboy,food
nyXM9MZ3xComcYfHvPp1Hw,ipZ7neK1bjBAUrCqyCvB_Q,,inside
C-VLM7qqV8WiGqGmGcytbA,gqhOAmj7npSiq4b6j5-vuw,Chocolate flower pots!,food
7q-LLcwP1ygsZP8OPuLbWw,Sy4VvCqRsPB0IN8u-0wVtQ,Lasagna Homemade,food
yCo347sgmEuZkDkJE3vihQ,jHk1OJi16n3BlO3LxkH8cw,,inside
5JLIY-B-KKORvZF93PUW4A,B4L-bwwpsiScISM3_DieBA,Newly updated and renovated dining room.,inside
hPlkx8W_wAC_-SZvMMPzVQ,-q4YqKsWJY6NtkQdnNeL1Q,,food
s_oMIgv88TbQ1l3aei9S2Q,yEVRdb-9sBqzRiPC5BxwWw,Outside looking in.,inside
w90WSd3S81VsTuvom2k3hw,KP1YHZST4uZKz23II7kvww,,outside
25jbqcgzQ9IGHTGI7JFhpw,VHGr0eHPYSrLk8I8lstkeQ,Skinny Fried Rice,food
tYBo8YE70r2IW-cyFofvwQ,yE1raqkLX7OZsjmX3qKIKg,Bacon Wrapped Dates,food
v2M3GpPOGInv045cC7ullw,cXm3EXarmMkvcoEwQgqilg,"Are Pitas, located in the USF area within the University Square strip mall",outside
t9LQ_zcD5f3JUSmafgCANA,-aZpjNPSNfTXYkLMkQDiKw,,food
fY8fn5fj6AsVg2nz76Fj9w,Cckfq1IRAAN4Q7YJh7Ru6A,,food
QNbOvotVpDMmkR4ufBfMlA,cVV8GWVIe9BwyCOKwrFgPA,Hoagie Tray,food
VRv_h4vHj1v6R_gvpHWg3Q,MXP-VKFJYlu840ClSjxNSg,Plenty of seating,inside
REnGYbZdiRwSGBweUnU9dw,SdkqjxVbt6Nz98lRYIcBrQ,,food
24pXddolnoD5hARn_IiSQA,D5iuqgLt-M6INWydvMKUxw,Ribs n brisket,food
NR32fx4bSK4I5_oavfWbsw,9kv9JpLhzkN3UeWZDrsmEA,,inside
r1_PrpqB4tBVRjuwjqOlxw,sf0rWCnE4vHUlWncWOa3JQ,Atomic burger,food
VX3-SSlTz4ov9elL8sa3dA,vhDWGF-8BfsxvS7Zo5Wv2w,,food
nOXiy2gkdlF1TdV6X2W91g,MMRRS6YhVRx_iN5-JhMRYg,Chicken with garlic sauce,food
lftfmM7jH4mdPeqzUUQS3w,FYIL5duVgc9eLyYw6hobmw,,outside
Mz8ImCXHPhk5J7RryTNiEA,m7aqXB_NjAFBP6-nT65bjQ,,food
ZKzZjVGcjuKNsftl2r5b2Q,0oSSjekU-3GR8gselReWnA,,food
gb-JKD42Snp4k7xw69vyOQ,M1Oj3ioi2qPoQEHfgiXo3Q,,food
GFt3CyYa_PyZ5TGB_s1Pxw,yz0KWVamNhqiZGz7XTClzg,sweet potato beignets,food
Eq6rZq8vpPHO0XaezEo4Yg,gOrJeoLDOiW7muWuoE-sMg,,outside
1FcwQmFDxjkUrqnDOw3EyA,wkIc7MTnnGkqZC5aJyKimA,,outside
GC0tu4Z7OvjPS-_gWoWquw,B1OjiK9Bx5t_mIm9I6mZ-Q,,food
nXzyz7oju78MTeC5M1h3qg,a3vBDY9nx50qE-156xOzJQ,,food
FKH42rZtHgTUE3vQWsrf9Q,nwVZnjRDhUrFo1kGahLIZQ,,inside
6fAeyen2pQqx8QK9Gfqijw,oqbhVgliVJH-iRa3AnD-3A,Great view,inside
T3TuH1zkKfF0aFSkq-4LxQ,K7KHmHzxNwzqiijSJeKe_A,"Clockwise: salmon and avocado dish, berrylicious pain, Parisian Za, gaufre (waffles)",food
CyGuLmUapDkwQPtA3fRk5A,5nqWNo7uVU1Zxm4tjnvkUw,Slammin salmon! Wish they had avocado as an option!,food
Cp_m7RzmUd5JqnAV3VFPlA,1LLXrKlTbnKGVLvJQ72Xpw,,inside
WrxGVyo_udoM7_rbUpudvw,2oh4NJDtqTUO5ZuvCe0hWw,Ketchup bar,inside
OcHWEquY5AJCn4fSr_riKA,xlqqHO-iL5VEqPGZUOyIyA,,inside
OcgGGznM-aPiRa75FWanpA,Trbe4JX-oLHrrVVPcv0wog,Brunch at a place where a hurricane and a grenade are not on the drink menu.,drink
wCRelDbredzJYAMrNFS8eg,6_LnAQQ0-mml8YgpfRjGuA,Outside,outside
iyKbQecKjfVoR17UAuHxdg,Ou-_OQUNvBcaAoRU0XPtaQ,bunuelos,food
oiTAwJLzqX-Je6Wo1e2S7A,U3grYFIeu6RgAAQgdriHww,,inside
Nwdv5Xrp4HZPlXjd9tyLYQ,1b5mnK8bMnnju_cvU65GqQ,35-minute line look like this,outside
d3j14PMRdB41P-VvwntI9A,0MRxCrYwOVdza3lEa4_Plg,View from my table,outside
gsmmBMBF52zNDBrFip8q1w,wjZwXKDiFBQXlO8-TjQTXA,Three Little Pigs,food
irZwq7ny_ctX3ZABHFrQ6g,mBgfK8HLthPOMPkEbYLW-A,,drink
UbvNl0Xz8cQ6DmYTrFMo7Q,SZU9c8V2GuREDN5KgyHFJw,"We had coleslaw, rock crab and lobster tacos. All was wicked good and fairly priced.",food
RhVJM4YEe-XeK8_JPg7ygg,_OScyXrme3hW0I0eAv0yOQ,,food
tplwlEU-uu2phEHVhCTNKg,QWqKTWQ2OiDgo3dzNkpung,,outside
bZeuvZ6hLOck2rTF6XWkvw,00rY5F9ltW-IWf2Ev96kOg,,outside
q3c-4pDurcapkz-sJ4CyRA,T2JzbrPH2GkY6XpyzNe7ow,,inside
2S0S-fmxxO6in9eI7WNecg,Et2yOijYQbWyR-mE0-z40w,,food
5-dfluj068NdmX19RXKk9A,inpHHalmEPkTMBg9yOWfLg,,inside
Zb7n8l2zZKMunjw7OiiWjg,CySqUcNz8oPiQTu4EXTnig,Great vibes,inside
NiYxNOZhXu9_zDz_DE8jwA,g6YU9lV-caYDhiPJviIMeQ,Tha Spider roll,food
FCYaMzHf8XCKlDLlI4c0Lw,xB_YNhUqfsvKOfyZHwQsnQ,,inside
AOepe4CdKX8Eu1lqAUwJMw,TvmS_GdyzGXdIk1TjUjfWA,"The ""Uncle John"" Hoagie",food
lba0YtiPXMY5E-5uDu-Gqw,znlrxrY4InSx7ekPZxoHRw,Inside,inside
Wtb1XClohXqGoMaaexP0fQ,x5IHeDKH72KGBpnxfxa8jQ,,outside
yZcyxAY2ehIcqVZcQHVtkA,9RiIQA4M2Y0AU3TkASJn3A,,food
jaimNBrL5Y76v0A08GURyQ,E4OS_VH-ru2oER7W1Gk8rg,,inside
P01-wd--arOe122Zz8jfxg,DJYWYpHtknjb4W0NTs42xg,Our signature beef patty topped with a crispy skirt of cheese!,food
lP-lrKAbVeQe71p12ufRGg,I-nrEtjboBLoEvGiSAcmvw,Nashville's Best View,outside
XCKt5BFCnS-nkSHEC7eSnw,wIz_tZ88bj4W3VlrJTiiqQ,Stylish moody interiors!!!,inside
471b4aAxacJI9KZDrdCAFw,5sd-47hTAGhfXHcVnM0zaQ,Fall-off-the-bone Ribs... Perhaps the finest on the planet. You decide!,food
k4Z_sSO756Fvqdl2icNycw,pOvZxLj85yEOMFNRpZBtvw,Antonella's - Meatball Sandwich,food
DlnyXwPOkL2T_JePwjMPPA,gjbmwlYUImb2lQBp5LV3KA,Boudin Bao Bun,food
Bc8MvYvg8zKRXixJ7qzvHA,sV6up2rehuTegmfo3uYUtA,,inside
WctL8mkG45iPcHgiorBwDA,9G2jNvIzSip30hEwmgdH_w,Patio facing SW,outside
pSOpH6P2izjiCN3SJZYcjw,pUeuBWxgll2in2KqKeAR_A,,outside
l4dNAwH71395a2sTXnnFqA,9W06GSzBeIhJyeImD_aNhA,,inside
l72gOJ8T_eTYmU2blDi-kQ,NfQ-riXndI3U3EZvHxenMA,,inside
LaASen8BkfcyuEkqswqIFg,hZinn_1JNcgUewFovRT8ow,Bathroom in standard room,inside
hfbzTkvOgyGDlYXpDxLnWg,kYMbb8w911cQ0so_ExzlEQ,one of three wine tasting counters,inside
O-zp5BbUI-kSsTgdPdPwSw,4YoVUmkpUBNtdYa804Wzvg,,drink
RjWrHAAurOxyxTn9mqifhg,3Hkfuk0g1A13qmLZbtWrTA,,inside
_BmaG5XinbpFETBrHmtExA,5drbv3fz5FTvp_Z3d3aPSQ,"Since my kiddos finished all their dinner, they got to pick out a dessert. You can see they could barely wait for me to take a photo.",food
jyU4fGsh-i5LDONgCjYdeA,U0xnFDNnxapnjUU7BJoibw,Rainbow,food
m5TmBYAdenzuF0Mcb5TYcA,fS-Dj2v3Xj5YkDJ2IXueew,Good to try in half price,food
RJzyYUgUu_pwbkJvgL6Psw,wL-ZX1ttdSssmf3RQUmV2w,"Section 14, Seat 20 in the middle of it all",inside
XjxlFNhazgmw4xhqzrQ5Cw,HDnaNdHEZpQMYXo-ZHHG9g,,outside
_7nOVQYJnJv24mkFkgwg-w,Ss6f5v_t5Vddiaz4ZOxL0g,Meat Loaf,food
3Ca2bCTd1Dla1ILeUvK0vA,pBl1CSeYKbWMSrqgglIMDw,,food
jXSZVxQk9wj-5KAR2vHHiQ,16tjKOvMw_nOgNViq2LwOQ,,food
UHXG1l9DrUjRyB5yPrOmTA,-0TffRSXXIlBYVbb5AwfTg,Basmati Rice,food
QD8vh3CFuAFeu8bweEoEXQ,FuwM02obw0PhqNdZVE6ugg,exterior,outside
epvAMg8H8Xg4Boq4iG5DLQ,ZgbB7jSGP_MJZgHpoiGujQ,,outside
fEkeUNvLaGpOwE4wbMyIEQ,saB1o6fF4ozyp0O7LyueOA,,drink
oVt_NuCN3oOz1hrGubnigQ,5K9oTIa83359gJKHyFPcJQ,,food
E8m7cRZisXbLS-rUm7iBSg,DDJbil2c33o-_vGauoIOdg,,food
AYLtFIs-9PZw36mVy7JP5Q,hPzPpfSjgQkpWCD7YjcY-A,Gum Paste Hydrangea Wedding Cake,food
2TrmFb2V9dkee5WZ89z8Cg,FdoqtMadj4ybDAL7S-yUBQ,,outside
kyg6BgJaDmuMq6RM7hFfZw,qa-CZKEwd8eQcNdXXnLlzA,Kabob Meals,food
MRbPAWLPVR46jqrbrDRv5w,GBTPC53ZrG1ZBY3DT8Mbcw,,inside
51xZpvxoypx6OEptteOULA,ILyS_g3ogvCkD1-7_A1Bag,Seating area,inside
Wsijfu4YeNXKQDbXqhFkAw,v72HalBu5fQIFTD-oqhSgQ,House salad,food
tNEGsk6_KmaFKaoB52g4FA,8Vo6LN9gqULhXzoxj5k6kQ,Duck confit,food
PAiSzszq1WUTQzia3XbLkw,Z_aduoQnr307oEYzNp61DA,Bone-In Ribeye,food
gVdNMYQ1fEVBn7U73EPF0g,2CrM7eYAT_vnEQnd2zTf6Q,Spinach Enchiladas,food
OKgC_aEKrchI-7cU-6sw4w,Wf9Ir1pvAmQL5GXgBEvCcA,Filet with made-on-request bearnaise sauce,food
qRZmHjNRJffAhCyv1YOh8g,eLbKuFpCtHEjCkoWkDDk7g,Side of meatballs.,food
jMYqDcmuIoJCw_hd3DOLHQ,TI4p9i21JONcud4TigOn0Q,,inside
HmO4f05J6uNWDuEz0QBBLg,FHNIvNgh3fS7VZQq2Y3dsA,"Miso Ramen - pork shoulder, soy egg, black garlic, greens",food
0PT0hSr5QC16g8ThYLzfxQ,Fe9WDVsrEM9H0X_aFDuYVA,,food
5Zg5zYaGlpkApTIVFTqeGQ,sf0rWCnE4vHUlWncWOa3JQ,,drink
Ezt5HTSsYpQj2ByTGb0IyA,3Wy21heeDm8h2tSZfcj6OA,,outside
4MqdQ2ppkFly1jCVpVv5wA,UV3QgpYgHO0GGTYPPr4v3g,Top shelf House Margarita's $6,drink
Ttf-Xc2hXptb6vryTN4yNA,cMf3Ej3KNBoN2sIpLCm9Rg,,food
MnY8hvHwi0Aviapnve886Q,_SBxweaeZORapKBJa2qmOw,Roasted Chicken Sandwich,food
5OeuNV-S-ARjtWi9e-V-Fg,XrIFOZ_eY1KTsg6lYRTg4w,creme brulee,food
jKPfYOHZsdSrq19jJbrDyQ,ICi5Kv1jbgypI-XdrY_87A,Nice view of the kitchen,inside
DbI9JRr41f9H5hqo1dmNYA,V6Om7YZhlRQRU7WfuxHq8Q,Alligator Sausage Po-Boy with egg,food
oBWLBLac1YY-2gefOXCujg,q6hWVlVeiCgMgM22wt1wfw,"The single, fries (enough to split easily!) and house pickled jalapeños. Sweet bread and butter style. So good!",food
BaJz5lArZhs8gZ55SlWXOg,8JEVqaKFy6BNsNIhCnnAmA,Looking toward bike shop,inside
L9tvTIMYVo0dU0eDEdL11A,fxV5Iv7goPEUz-AReRLxkw,,inside
TDWJbIdRx89aucUxd-LJbQ,p4zm3a5-Ei8wjUV_KZq23w,,food
cLaerBeGPbWBG_fGPIa8xQ,gVw224_IlTrx3KHEgFBtMg,,inside
wew7xehy_-mPBegR-92k0g,VYkEik6T-yVY-jRK28mF3A,,food
U3UA_OgTibzuebWuDrr7cA,MbNcVhRqpNPcvgFzWgaxSQ,MOOYAH Veggie Burger with sliced avocado and sweet potato fries,food
HLjqvsKjWV4M6wgaB_UaQg,UM6XgOtTX4DWWcGDTWtjEg,D.A.N.C.E.,inside
3KDEx3SQiH1VYGt87AS6MA,iMTjejk6apJKzCukZnDw5A,Patio area,outside
O9y7J4h9mFnyV_LMs-xgMg,VD2jA3aLp8MfR8BiWWKs0w,Rigatoni and Meatballs,food
u7ry3feQ7zk_kbCBLuCNtQ,PwbeSKSCBnqXJlAxEaUrnA,YUM!,food
waUmW3i4vw4gvsfuBo2g2A,pNIXTOP7tQm029PakX7LyQ,Outdoor dining,outside
6nILmXIENBf8rp-Kr6MfcA,iWy6Wft0MMO9Ud2wM93frg,,food
EkBfei1kI302zBt34U4iJw,jxEMFqwDJXjCxmcm5t5jVQ,,inside
GjQNLnVPxluhD0SA__FbOg,q9WA6PqTLnB78DWPu5YJ5A,,food
pr50eTKlpaRSRTpZ1uDLdw,15JFk0bn7HJ9g9-N7tXl_Q,Savory tofu dessert,food
jZkkqfgVTaY7ktE3ZO9XRQ,pDghOix5B17eZTtjDsQ4_A,Natural Wine membership program,drink
SA6epT2DG6o-3Kr8XiMClg,vaCZdS9Q9wIHw-YwHoYErA,,inside
6e_b5IAuuAleySgWV_G8iw,bjqW95lP4MAMOgFn5EyGDA,,food
VArbAZ1MpeQhyd4x3P_ehg,GW-H37yWCNhgWPg9RwKbVA,Decor in the restaurant,inside
dLrY_sSy99eI9RcPF5nvsw,1ROHLAfputpAhqVmCiclnw,,inside
sDICLgSlQwnaGo7K3dl2HA,mJ_THREGbgGRWshvtQ-AVQ,,food
pnX4oDzOVLpKEYRM5FO3Xw,NHnrldYJxgr5_sAWsUi-Uw,Beer and cadillac margarita,drink
LfA8vbzEuNcKGAuaDfNrlw,xhlzD6EnttQ9U02Y9YqQ9A,inside,inside
-eXzVnh7YsN8SpIMwxwMWg,feWbeHR9_O0yhxJqmyACXw,Private Dining off Lounge,inside
a0ZAV0-w8ZMYOM1KVY2Dnw,MyFC2F-5SXwXTLR99UWiqA,,inside
41ot5EeedZ3VUqmXJsgBIw,HLRvheysFKngi7c07enm_Q,"Another Broken Egg Cafe Granola, Fruit & Quinoa Power Bowl",food
YGdT31q8Iu08-xz6nkDtqw,oIH5YWPy_g61YXM6R900Wg,,inside
kL8JCjfl4RIuFTdG16Q4Kw,C_csOMzSkq3Ufau_rKmTmg,Exterior,outside
Hyr2ZJAw1XuS7NKbAUr__Q,LfbZwPNiLKnCUxRQAE2uWg,Mrs. G.,inside
6hdUMQThjWv54A6NFR8H0Q,3iUCCf1FWmjlFbGYvBgf9w,Cozy,inside
A_Esqi3eUKsBg2RHkBmDdA,24f-qQokEN2UvBNHMWLm3A,,inside
IMT4RcoBH00jrvz9uGjYoQ,z2VVTgZ0aEYmxN4n6RHMJA,,food
DlgJDIbN5f__n6QvEh3dJw,z5nU7jIyr-_Hv5ZDH0nY1A,,food
i6Ll1Ttjrj6-aNf0I3wk0w,ym8OZtQKkXC2SOjJKew5Tw,"Wanted some variety- crawfish, clams, lobster tails, snow crab legs",food
j_Uu3mlOU_geSZdw_3Li5g,Gl2wxwEVFEc9Kb9TXIXQ5A,,outside
op6wNRKVI9UmMwTJhE7Mog,1SwfAYI1HGDyJKHmdRXI5Q,,inside
fIlsUAybiQf367CTxHk82A,WuU-4TlDQrpT-LzW_SVuzQ,,inside
s6du0BrUjGGmJNNFZvBmzw,hyWUsCIwubEYdgMl_hcSfg,,inside
QxZB4bN7j3J_wrx1NWOqSQ,vvOzblHBA2HHsCb7CMSDbQ,Outdoor sesting,outside
3wtuiRsb9N0pSBJI_fj5-g,QWENxNxNNW2jhQi2akONJA,,food
bO1mlQ8fL5jkmYL7NhF71g,qltayRFPZ1GiSMeUkeF3Dw,Jack Rose Cocktail,drink
1B3q1y147rUKDPBCh11-ZA,cBiHULO8B4gTEav8eQJhuQ,,food
bQNNs1jTkEVq2nBrv6EM5g,T14HIlV-byD9A_qpBmaKgA,,drink
T3Y6dq2-lAuHpKiFzW9ETg,cEb1xzZzp6b4TM-MrqxktQ,,inside
zOlZdJVfcZFiDA9IZrjAuA,YpWZGcSERoROrulARYyxTg,,food
SWkbk-KYCdsCnTf2Q7beyw,7IdIGemGZodDAA_9mJCigA,,inside
hoUHZTk4IqX-8J1hCnkzLw,fxV5Iv7goPEUz-AReRLxkw,,inside
7eR8rZlAt5YPb7Xw9FfwfQ,BwUWmUFKCuJ-nN9vFwMt2Q,,inside
0NgcwGnnli-TABICSTinag,5IvBJJl3bemFixZ9uh_wXg,,inside
1ziBTwBe7ysynn1908Rkaw,Af7NWqfoTszSyyuMRU6few,,inside
IFqKlIy5C6r26QogOqwdkA,pkq0_n7jX5VwaWa01O2V1g,,food
M-nEQmeS7lB5yUVJnv0UTw,L-wv-QK9VoUZX6zUcJwSSw,"Egg, gruyere, and bacon breakfast sandwich served with potatoes",food
eoZOYiZqZPeASCmhmfj0yg,q-1ICFSqs2MwDGfe5tX-SQ,,food
XiAfjvB7DgiMe2JGHGGcOw,uujAlHvgCzo8oinElyWFcw,Shrimp Garlic Noodles,food
PKJDVmfcPaqzNE7QvFexLw,Yc5HxVlYhixshqzTePwLpQ,Jumbo grilled shrimp slider,food
KJA1NmN2b_r16x36uAdQ8A,AkxNKjmfE1RFnTz_z4wuxw,Yum. Cruffin. Flavors change every week,food
xHPrb_k8_UQ8gblIEJEMeA,AjQGanUkM-SFa7MxwTfMRw,Beef Sausage,food
F2oFOk9KXjWOPg8QiZOKhA,ctHjyadbDQAtUFfkcAFEHw,Chicken Kebab,food
3IVstjZQOahSV0Or-PqevQ,VeJqScDLsoA5WasQSv_Jfw,,outside
BRBbBL_SVSidcD_10kCZ_g,ADIGOsz22XwJZZIMCLIWJw,Jalapeno Snap Burger!,food
-l3H8JAUCBjJsIDQMTl5JQ,V8H6z5ulGJEkaFUyRfmLKw,Crab Cakes,food
4FTNuCv3Cd73dbz56vpfEA,NGR_aVWJ-W_KHvBDrmFP1A,,food
FXuxKalBhjrBMJ2CUCDv2g,xHWi7ZQ0zlRoKWlfnmhOYA,,inside
g5Sdo_ZB4H3eUKX6v4H4_A,iqhj0WoXdsnGViWoR1VRuA,,food
-Fu8SqWlglkeq9LPS8h0vA,Hxze1h03tINbqkiE4wQMxg,Lobster rolls and fish and chips,food
iT5FhSTTL70IN2ITazBJUA,qU04_z622p49wEIFB-9U5w,Katsudon,food
ysS_9hUqp_IjUOeTtRixUA,b0zp6rgcv7ZcjToRoVhcmQ,,inside
LmNpc7YQyT4cbTArPDBfdg,AG8iUJbLefR48HCykQTBiA,,inside
7D4ej9qEQGzZ7Zg8ZNlB9Q,QbAZz0bNDECP9fKh2HXwEA,,outside
9b9hSZygc8GqoLkRR10MUw,b0zp6rgcv7ZcjToRoVhcmQ,Caviar and French Fries and Champagne!,food
87RXtC5pf6wUg5ab8gvHjQ,cA_bpmM4hyNv5ERtSvYaIQ,,food
hUu76U5C4TM2cgutmKSeOw,05ev984NYfimRN0UiFrxaA,Full size pasta portion.,food
