review_id,user_id,business_id,text,stars,reactions
czIKcceB1c0xlPGCs1Dr_g,w6IxNEhbdJeOQWfr6-W-HQ,33JlrWf0kmHd2VzW58Wp0g,"UPDATE from previous review: Their manager Ali contacted me privately and assured all concerns were addressed and offered her apologies.   Hoping to see the results in a positive way.  I'll give this place a second chance.  WORST CUSTOMER SERVICE. EVER!!!! Not once was I asked how my food was, coffee was served once, with no cream and sugar. I was there for 40 mins and not ONCE was I asked for a refil. My order was wrong.  I left to pay inside at the cashier, since I had been waiting 20 mins for someone to get my bill, only to walk in on my servers CHIT CHATTING like they had no job to do!!!  There was a server who was on his smoke break, smoking outside in the public in front of me eating; went back inside and started bussing tables WITHOUT HAVING WASHED HIS HANDS AFTER SMOKING!!!! I left and called to talk to their manager Alli - but while talking to her she sounded more ANNOYED at me than concerned and understanding and said, ""OK SIR, I GOTTA HANG UP NOW.....""  All I wanted was a nice place to have breakfast; but TBH, after today, I would rather eat off Roseanne Barr's underboob than have to eat here and be treated like this ever again!!!",1.0,0
L5FA_gTYafSEUFYBG8iMTA,SRizy1yh8_C2Kcx-eBY9Sw,nRKndeZLQ3eDL10UMwS2rQ,St. Louis stable! So yummy and reasonably priced!!,4.0,0
FaigP4Ma-S_9ebV6XCoT4A,-cE3Jk2QQY_Muf8ziQ_53w,2oav5QoWgnvTI2gO5xFMjw,"Stayed here with my mom and sister for a girls weekend in the city, and picked this place for its well designed lobby and pretty guest rooms. There is another Kimpton in the city that was a bit cheaper and more central depending on your plans, but it didn't look quite as cute! After studying the photos prior to arrival, all was as great as I had hoped: Complementary champagne upon check in, an incredibly decorated lobby, and super cozy guest rooms. Location was walkable to South street, city hall, Walnut and Chestnut streets shopping areas etc. We had a great room overlooking Independence mall park, which was nice and remote as compared to a lot of the cityscapes I'd expect you'd see at other Philly hotels. They have a cute restaurant attached on the corner,  The Red Owl Tavern, but we didn't venture in this trip because we were on a mission for some of the other local favorites! They also have a nightclub on the 10th floor, which was not our thing either, however it has some outdoor space that would be nice on a warm day",4.0,0
ItEHebRlAzymMFGyj72FGQ,6yyF6PbjtB52JukrOt3AYw,7mpYTDb24SywNMRn3yeakQ,"My boyfriend and I had dinner here a few weeks ago.. it was amazing! Their house pop corn is super delicious ..we ordered the punch bowl, octopus, fried chicken, wings , and corn bread... we loved it all! Also, the service was great!",5.0,0
nAiUBrbOjFNuGRksWwXUAA,Fi3c-tzIB8enc_WdV-2pbQ,aKOdfQcjDG2NQtIEmq21ew,Great beer selection. Park paradise is a delicious Pilsner. Gose blueberry lemon is my fav,5.0,0
8zCQHbKzm0xcYZZx8EeXiQ,dft0gUT-LuH6dH2u82c08g,TFnGJlA5l_HDdzGDkNTdTA,"Omg omg omg get their nachos!!!! They are called habanero nachos, so you know they have a lil kick to them. The nachos are so fresh, they taste like no nacho I've ever had before. I swear they make them fresh, it's no way they come out of a plastic bag. I've tried other food from here but I can't remember, didn't have a lasting impact on me. Drinks are drinks, noting special. But those nachos though, try em!  Oh yeah they have a lil dj booth and one side of the bar turns into a dance floor for ppl to get their jam on once nightful hits. Music wasn't really my type but the atmosphere is cool.",4.0,0
N2mC3k38semnTZ_PiW8u0Q,uXHXWvY8661zHWHNh5AyyA,lB6jIOb1UBATmdfot4KJew,"This is a great little place! Gyros, Greek salad with chicken, hummus and pita all delicious! At other places at times salads are lacking enough meat, but not here! Plenty of chicken and the salad is enough for two meals. I always leave with a box and have it for a second meal. The pitas are some of the best that I have had! They also do catering and have a television screen with pictures of all of the yummy platters they are able to do. Each time service has been friendly and welcoming. You can get your food to go or eat inside at one of the several tables.",5.0,1
tp4P2vYHzvS_K9t8Ack0Hg,s_JDz1gBlk8nDgwiFj9_cA,EEc3X2r94uNhCz_jOTSzHg,"The place is nice, the service was friendly and efficient and the owner is a pretty nice guy! They don't serve food, but had a food truck on site, so sustenance is available if needed! The beers were well made and free of off flavors, but nothing wowed me! Although the El Heffe was quite tasty! Definitely worth trying out, plenty of house beers on tap, and nice people working there! If you like craft beer you should definitely stop by!",3.0,0
dpdbMDcxij7UP9INTJziZA,OLGQ7alK4VKl3YdQk6UF5g,wUnLSg_GKfEIQ5CQQ770_g,"I don't know how long I've been saying that if the world was ending or if I was dying, the first thing I'd do is rush to Vetri. Thankfully, neither scenario happened, and I was privileged to finally dine there last night.   With that being said, I obviously preemptively put Vetri Cucina on a pedestal surrounded with unrealistic hype. I had butterflies the moments leading up to my visit of combined sheer giddiness and nerves, that I would somehow be let done. I'm ecstatic to report that my dining experience at Vetri was one of the top dining experiences of my lifetime, and I found it to be truly everything everyone says it is, and more.   Upon entry to the restaurant, I was actually a little uncertain. The hallway was narrow, and I had to walk through a crowd to get to the hostess stand. That literally was the lowlight of the evening, and that's not even horrible. Every aspect of the evening was stellar from there-on-out.   Where to begin? Well, to start, I wish I was taking notes. Our server was so knowledgeable that I wish I could've written down everything he said about the food and the wine. The wine paring was extraordinary from the thorough to description to the actual pairing. I had the six-pour pairing and I'd absolutely recommend going that route. I didn't view the actual list until after the meal, I didn't realize that they literally listed the wines and dishes they paired with on the page. This is a great keepsake, and guide for my own future pairings.   After our aperol spritz, we started with a few ""snacks"" and a vegetable crudités platter for the table. We passed the veggies and helped ourselves to the snacks from the center of the table. Our next course, after the bread, was our antipasti. I didn't realize the plate in front of me was my tuna crudo, and mine alone. Theoretically, a group could share and pass everything. We did, to some extent, however we mostly ate the plate in front of us. Based on specific wine pairings, this does make sense.    Taking a step back, before our tasting journey began, our server gave us some time to discuss the menu and our preferences. I was told to ""not be shy"" if there was something I really wanted to try. While the tasting menu had the element of surprise at every course, the meal was centered around that initial conversation with the server. From just looking at the menu, there were a few standouts that I simply needed to try.   After the antipasti- we moved on to multiple rounds of pasta. Mamma mia! The swiss chard gnocchi with brown butter was one of the most exquisite things I've ever eaten in my entire life. The gnocchi melted in my mouth as the flavor of the brown butter sauce lingered. This was served with the tortellini with truffle sauce that would've been a knockout on its own. I received the mafaldini with lamb shank ragu as my second pasta course. This was my must-have, and while delicious, the gnocchi still takes the cake. Special shout out to the delectable seafood in the tonnarelli al Frutti di mare that I sampled for one of the other plates  At this point in the meal, I was starting to hurt, however there was no looking back. No food down, no food left behind. Of course, I had to sample the next round of bread that came out- the sourdough. No regrets either.   I rallied in time for our secondi; in my case, the milk fed veal with asparagus- yet another standout from my initial menu review. I've said this before about veal, however, we have a new winner. This was the BEST veal I've had in my life. We had two different preparations of this tender, tender meat. One was more tender and filet-like, the other was delectably fattier with a slight crisp. There was a dollop of sauce, however I preferred the veal in its own juices.   Finally, we reached dessert status. Based on our groups eagerness to try everything, our server ended up bringing us one of each dessert option. The pistachio flan was placed in front of me, and the pistachio that oozed out of the flan upon dipping my fork was a highlight. We literally based the plates around the table and it was great to try a little of everything. I hit crazy status when the little pastry tray was placed in the center. Did I need to try one of everything? Probably not, but when at Vetri, you try to eat it all.   While the food was phenomenal, the staff added to the entire experience. Aside from our fantastic server, the team work and collaboration of guest service was apparent. We had so many people interacting with us throughout the meal that were aiming to please and perfectly harmonized with the actions of their colleagues.   I was smiling on the outside and smiling on the inside. This meal is a true highlight in my culinary life.  So, I'm so thrilled the world isn't ending and I'm not dying. While I've checked a major item off my bucket list, it's only left me with the taste for more of the finer Vetri Cucina dining experience.",5.0,9
I0Zm4zxqNEOHNvn8vEX0jg,pd0LXtHOhi5DlbvLMeJd4Q,GOSVLhjUT6TnrPhkkmDOpw,"I live around the corner from here and it has become my go to place for myself and guests.  I have had many of the items on the menu (both sweet and savory) and have not been disappointed.  The staff is friendly and the service is efficient.  The coffee is hot and specialty drinks are well made.  There is limited seating on the first floor and outside, and also seating upstairs.  I will continue to come here!",4.0,0
6bEIlnzVepQO87Va6xagIw,Nl_3TE2rUF63bmM680484A,v72HalBu5fQIFTD-oqhSgQ,Great place!  They do steaks really well here.  Many sauces to choose from for the steaks and I like that they bring it on the side instead of covering the steak with it.  You get to try the steak first with nothing except the grill flavor which is really good.  The only knock is it is a small place with limited parking but this is good in a way because it allows them to focus on the people that are seated.  If you are not in a hurry and don't mind waiting it will be worth it.  The staff here is so helpful and good at what they do.  The bartenders were some of the best I have seen and offer great feedback on the beer and wine choices of which there are good ones!  I also think for the amount of food you get the cost is quite reasonable.  I was amazed at how many people were getting their tomahawk cut for one!  That is one large steak!!,4.0,0
8_7JERoSHtMggtTKvns1Hg,CaVEy7kpASLwNBGymLwhgw,qzCT_X5aTj8SkGpKdBYYdg,"Chili's has become that restaurant that we only go to when we are super bored with the other late night restaurants AND enough time has passed to forget how awful they are. They may have a new decor and some new menu items, but this is still the same old crappy Chili's with the same problems:  1- rarely a hostess to greet you 2- mediocre to awful service that takes FOREVER 3- disappointing (sometimes disgusting) food (I have even been served moldy cheese at this location..eww)  Our most recent visit reaffirmed that we do not like Chili's and we will not be returning soon. We arrived a little before 9pm and there was not an employee in sight. Since we were hoping to make this a quicker visit, we seated ourselves at the bar area along with 90% of the people that were in the restaurant (I'm guessing there was not hostess for them either).   We were asked for our drink orders rather quickly. We ordered our drinks and took a few minutes to decide on our dinner. You are supposed to be brought free chips and salsa in the bar area...never happened. To make matters worse, the two tables right in front of us both received their chips and salsa. I guess they just didn't like us?  After we ordered we waited...and waited...and waited. It took about 35 minutes for one mushroom swiss burger and a carnitas fajitas. When the food arrived the burger was smaller than normal (we have ordered this burger here before), overcooked and SUPER dry. On top of that, my Husband's fries were about 1/4 of the normal amount they serve. He literally had about 7 overcooked tiny fries on the plate. Pathetic.   My fajitas were served with a huge amount of onions, green bell peppers (which were undercooked) and carnitas. Unfortunately, I was only given a few tiny tortillas. It also came with some ridiculous tree of condiments (guac, some sort of taco sauce, sour cream, cheese, tomatoes, green chilis with pickled onions and a few other things). The meat was BLAND. How do you even make carnitas bland? The meat naturally has so much flavor. I also had a HUGE piece of stringy fat. Disgusting. We both ate our entrees feeling more and more gross as we ate. We left feeling sick. We probably would have complained if there had been anyone around.   After waiting for awhile and having our credit card on the table, we finally had our server come back and say ""Ohh sorry, you pay with the Ziosk now"" and show us how to pay. That would have been nice to know at the beginning.   Needless to say, we will not be back anytime soon. We will stick with BJ's for late night meals.",1.0,5
